cell,K,n,m,rep,method,time,geom,delta,F,Fref,ref_exact,hit,gap,agree_ref,acc0,ari0,R_tm
K2-par-d2,2,200,8,70,bestB,0.0296517519745975,par,2.0,131.23961886383904,131.2186897349673,True,False,0.0001594980784673,0.985,0.855,0.5015985456413432,134.0
K2-par-d2,2,200,8,70,bestB+pol,0.0298095841426402,par,2.0,131.23961886383904,131.2186897349673,True,False,0.0001594980784673,0.985,0.855,0.5015985456413432,134.0
K2-par-d2,2,200,8,70,local-vote+pol,0.066252649994567,par,2.0,131.23961886383904,131.2186897349673,True,False,0.0001594980784673,0.985,0.855,0.5015985456413432,134.0
K2-par-d2,2,200,8,70,ms-vote+pol,0.1093782300595194,par,2.0,131.23961886383904,131.2186897349673,True,False,0.0001594980784673,0.985,0.855,0.5015985456413432,134.0
K2-par-d2,2,200,8,70,HA10,0.0018925780896097,par,2.0,131.21868973496913,131.2186897349673,True,True,1.376676550535194e-14,1.0,0.87,0.5453236755480625,134.0
K2-par-d2,2,200,8,70,HA10-part,0.0009106029756367,par,2.0,131.23961886383904,131.2186897349673,True,False,0.0001594980784673,0.985,0.855,0.5015985456413432,134.0
K2-par-d2,2,200,8,70,HA-tm,0.0406270320527255,par,2.0,131.21868973496913,131.2186897349673,True,True,1.376676550535194e-14,1.0,0.87,0.5453236755480625,134.0
K2-par-d2,2,200,8,70,emEM10,0.0189854649361222,par,2.0,418.46032320475774,131.2186897349673,True,False,2.189029886291007,0.505,0.515,4.928816324648972e-05,134.0
K2-cross-d6,2,200,8,34,vote,0.0395264930557459,cross,6.0,175.10204818159633,169.7187388732617,True,False,0.031719003712104,0.94,0.86,0.5159748882529275,112.0
K2-cross-d6,2,200,8,34,vote+pol,0.0397547150496393,cross,6.0,169.7187388732625,169.7187388732617,True,True,4.6629367034256575e-15,1.0,0.84,0.4597081792680164,112.0
K2-cross-d6,2,200,8,34,param+pol,0.0345436029601842,cross,6.0,169.7187388732625,169.7187388732617,True,True,4.6629367034256575e-15,1.0,0.84,0.4597081792680164,112.0
K2-cross-d6,2,200,8,34,bestB,0.0284297668840736,cross,6.0,170.33488579900677,169.7187388732617,True,False,0.0036304000950959,0.95,0.86,0.5159885772609314,112.0
K2-cross-d6,2,200,8,34,bestB+pol,0.0286144050769507,cross,6.0,169.7187388732625,169.7187388732617,True,True,4.6629367034256575e-15,1.0,0.84,0.4597081792680164,112.0
K2-cross-d6,2,200,8,34,local-vote+pol,0.0670738329645246,cross,6.0,169.7187388732625,169.7187388732617,True,True,4.6629367034256575e-15,1.0,0.84,0.4597081792680164,112.0
K2-cross-d6,2,200,8,34,ms-vote+pol,0.1586043071001768,cross,6.0,169.7187388732625,169.7187388732617,True,True,4.6629367034256575e-15,1.0,0.84,0.4597081792680164,112.0
K2-cross-d6,2,200,8,34,HA10,0.0011574048548936,cross,6.0,169.7187388732625,169.7187388732617,True,True,4.6629367034256575e-15,1.0,0.84,0.4597081792680164,112.0
K2-cross-d6,2,200,8,34,HA10-part,0.0005046429578214,cross,6.0,169.7187388732625,169.7187388732617,True,True,4.6629367034256575e-15,1.0,0.84,0.4597081792680164,112.0
K2-cross-d6,2,200,8,34,HA-tm,0.051390433916822,cross,6.0,169.7187388732625,169.7187388732617,True,True,4.6629367034256575e-15,1.0,0.84,0.4597081792680164,112.0
K2-cross-d6,2,200,8,34,emEM10,0.0032206908799707,cross,6.0,171.09395867371586,169.7187388732617,True,False,0.0081029343582448,0.975,0.865,0.5305771826722481,112.0
K2-cross-d6,2,200,8,131,vote,0.0361082430463284,cross,6.0,152.09210423234094,151.24592234732546,True,False,0.0055947418077975,0.985,0.865,0.5305532095451964,130.0
K2-cross-d6,2,200,8,131,vote+pol,0.03629757091403,cross,6.0,151.2459223473257,151.24592234732546,True,True,1.5543122344752194e-15,1.0,0.86,0.5159807550654566,130.0
K2-cross-d6,2,200,8,131,param+pol,0.0355800499673932,cross,6.0,151.2459223473257,151.24592234732546,True,True,1.5543122344752194e-15,1.0,0.86,0.5159807550654566,130.0
K2-cross-d6,2,200,8,131,bestB,0.0302695101127028,cross,6.0,151.598603973139,151.24592234732546,True,False,0.002331842209958,0.975,0.855,0.5016087751836451,130.0
K2-cross-d6,2,200,8,131,bestB+pol,0.0304359081201255,cross,6.0,151.30963618606273,151.24592234732546,True,False,0.0004212598776114,0.995,0.865,0.5305537406219988,130.0
K2-cross-d6,2,200,8,131,local-vote+pol,0.0723966269288212,cross,6.0,151.2459223473257,151.24592234732546,True,True,1.5543122344752194e-15,1.0,0.86,0.5159807550654566,130.0
K2-cross-d6,2,200,8,131,ms-vote+pol,0.1103176318574696,cross,6.0,151.30963618606273,151.24592234732546,True,False,0.0004212598776114,0.995,0.865,0.5305537406219988,130.0
K2-cross-d6,2,200,8,131,HA10,0.0017719578463584,cross,6.0,151.2459223473257,151.24592234732546,True,True,1.5543122344752194e-15,1.0,0.86,0.5159807550654566,130.0
K2-cross-d6,2,200,8,131,HA10-part,0.00098427105695,cross,6.0,151.2459223473257,151.24592234732546,True,True,1.5543122344752194e-15,1.0,0.86,0.5159807550654566,130.0
K2-cross-d6,2,200,8,131,HA-tm,0.0365611049346625,cross,6.0,151.2459223473257,151.24592234732546,True,True,1.5543122344752194e-15,1.0,0.86,0.5159807550654566,130.0
K2-cross-d6,2,200,8,131,emEM10,0.0048138580750674,cross,6.0,151.86924273895733,151.24592234732546,True,False,0.0041212376635215,0.975,0.875,0.5603030619825591,130.0
K2-cross-m16,2,200,16,34,vote,0.0712247379124164,cross,9.0,219.49677802772828,219.3892083241135,True,False,0.0004903144709647,0.995,0.905,0.65433566671065,301.0
K2-cross-m16,2,200,16,34,vote+pol,0.0713520520366728,cross,9.0,219.38920832411495,219.3892083241135,True,True,6.661338147750939e-15,1.0,0.9,0.6381600748917731,301.0
K2-cross-m16,2,200,16,34,param+pol,0.0858501510228961,cross,9.0,219.38920832411495,219.3892083241135,True,True,6.661338147750939e-15,1.0,0.9,0.6381600748917731,301.0
K2-cross-m16,2,200,16,34,bestB,0.0704770400188863,cross,9.0,219.49677802772828,219.3892083241135,True,False,0.0004903144709647,0.995,0.905,0.65433566671065,301.0
K2-cross-m16,2,200,16,34,bestB+pol,0.070600101025775,cross,9.0,219.38920832411495,219.3892083241135,True,True,6.661338147750939e-15,1.0,0.9,0.6381600748917731,301.0
K2-cross-m16,2,200,16,34,local-vote+pol,0.0423499520402401,cross,9.0,219.38920832411495,219.3892083241135,True,True,6.661338147750939e-15,1.0,0.9,0.6381600748917731,301.0
K2-cross-m16,2,200,16,34,ms-vote+pol,0.0808512479998171,cross,9.0,219.38920832411495,219.3892083241135,True,True,6.661338147750939e-15,1.0,0.9,0.6381600748917731,301.0
K2-cross-m16,2,200,16,34,HA10,0.0014262869954109,cross,9.0,219.38920832411495,219.3892083241135,True,True,6.661338147750939e-15,1.0,0.9,0.6381600748917731,301.0
K2-cross-m16,2,200,16,34,HA10-part,0.0007205950096249,cross,9.0,219.38920832411495,219.3892083241135,True,True,6.661338147750939e-15,1.0,0.9,0.6381600748917731,301.0
K2-cross-m16,2,200,16,34,HA-tm,0.0713662679772824,cross,9.0,219.38920832411495,219.3892083241135,True,True,6.661338147750939e-15,1.0,0.9,0.6381600748917731,301.0
K2-cross-m16,2,200,16,34,emEM10,0.0040346139576286,cross,9.0,221.2697340064157,219.3892083241135,True,False,0.0085716416804055,0.98,0.9,0.6381289301766739,301.0
K2-cross-t3,2,200,8,5,vote,0.0329500799998641,cross,9.0,151.48650067388962,151.21879444847207,True,False,0.0017703237642776,0.98,0.925,0.7210991778747701,133.0
K2-cross-t3,2,200,8,5,vote+pol,0.033074586186558,cross,9.0,151.2187944484701,151.21879444847207,True,True,-1.27675647831893e-14,1.0,0.925,0.7210991778747701,133.0
K2-cross-t3,2,200,8,5,param+pol,0.0324155827984213,cross,9.0,151.2187944484701,151.21879444847207,True,True,-1.27675647831893e-14,1.0,0.925,0.7210991778747701,133.0
K2-cross-t3,2,200,8,5,bestB,0.0281452999915927,cross,9.0,151.30415190774693,151.21879444847207,True,False,0.0005644632969479,0.99,0.925,0.7210991778747701,133.0
K2-cross-t3,2,200,8,5,bestB+pol,0.0282856619451195,cross,9.0,151.2187944484701,151.21879444847207,True,True,-1.27675647831893e-14,1.0,0.925,0.7210991778747701,133.0
K2-cross-t3,2,200,8,5,local-vote+pol,0.0551160569302737,cross,9.0,151.2187944484701,151.21879444847207,True,True,-1.27675647831893e-14,1.0,0.925,0.7210991778747701,133.0
K2-cross-t3,2,200,8,5,ms-vote+pol,0.1070792220998555,cross,9.0,151.2187944484701,151.21879444847207,True,True,-1.27675647831893e-14,1.0,0.925,0.7210991778747701,133.0
K2-cross-t3,2,200,8,5,HA10,0.001493546878919,cross,9.0,151.2187944484701,151.21879444847207,True,True,-1.27675647831893e-14,1.0,0.925,0.7210991778747701,133.0
K2-cross-t3,2,200,8,5,HA10-part,0.000611555064097,cross,9.0,151.2187944484701,151.21879444847207,True,True,-1.27675647831893e-14,1.0,0.925,0.7210991778747701,133.0
K2-cross-t3,2,200,8,5,HA-tm,0.0331549360416829,cross,9.0,151.2187944484701,151.21879444847207,True,True,-1.27675647831893e-14,1.0,0.925,0.7210991778747701,133.0
K2-cross-t3,2,200,8,5,emEM10,0.004073595162481,cross,9.0,157.5870924343285,151.21879444847207,True,False,0.0421131381789081,0.96,0.915,0.6873365381427818,133.0
K2-cross-imb,2,200,16,111,vote,0.1371446738485247,cross,9.0,166.73518408974888,165.20487026221187,True,False,0.0092631278067536,0.975,0.925,0.6721868176532028,544.0
K2-cross-imb,2,200,16,111,vote+pol,0.1372749740257859,cross,9.0,165.2048702622158,165.20487026221187,True,True,2.3758772726978353e-14,1.0,0.9,0.5866676858042991,544.0
K2-cross-imb,2,200,16,111,param+pol,0.1060760230757296,cross,9.0,165.2048702622158,165.20487026221187,True,True,2.3758772726978353e-14,1.0,0.9,0.5866676858042991,544.0
K2-cross-imb,2,200,16,111,bestB,0.0961677378509193,cross,9.0,165.2101235704657,165.20487026221187,True,False,3.1798749307476726e-05,0.995,0.895,0.5706946076665655,544.0
K2-cross-imb,2,200,16,111,bestB+pol,0.0962834786623716,cross,9.0,165.2048702622158,165.20487026221187,True,True,2.3758772726978353e-14,1.0,0.9,0.5866676858042991,544.0
K2-cross-imb,2,200,16,111,local-vote+pol,0.0407980268355459,cross,9.0,165.2048702622158,165.20487026221187,True,True,2.3758772726978353e-14,1.0,0.9,0.5866676858042991,544.0
K2-cross-imb,2,200,16,111,ms-vote+pol,0.0766453549731522,cross,9.0,165.2173082277963,165.20487026221187,True,False,7.528812900425841e-05,0.995,0.895,0.5706946076665655,544.0
K2-cross-imb,2,200,16,111,HA10,0.001574712106958,cross,9.0,165.2048702622158,165.20487026221187,True,True,2.3758772726978353e-14,1.0,0.9,0.5866676858042991,544.0
K2-cross-imb,2,200,16,111,HA10-part,0.0008653500117361,cross,9.0,165.2048702622158,165.20487026221187,True,True,2.3758772726978353e-14,1.0,0.9,0.5866676858042991,544.0
K2-cross-imb,2,200,16,111,HA-tm,0.1373257881496101,cross,9.0,165.2048702622158,165.20487026221187,True,True,2.3758772726978353e-14,1.0,0.9,0.5866676858042991,544.0
K2-cross-imb,2,200,16,111,emEM10,0.004403072874993,cross,9.0,194.74981945808716,165.20487026221187,True,False,0.1788382458034181,0.895,0.935,0.6774724970681985,544.0
K2-cross-d6,2,200,8,5,vote,0.0312139308080077,cross,6.0,178.17841464736694,176.56444853365207,True,False,0.0091409461367715,0.945,0.825,0.4196000418169779,135.0
K2-cross-d6,2,200,8,5,vote+pol,0.031365085626021,cross,6.0,176.58724949719493,176.56444853365207,True,False,0.0001291367754507,0.98,0.83,0.4327626961085673,135.0
K2-cross-d6,2,200,8,5,param+pol,0.0306681389920413,cross,6.0,176.58724949719493,176.56444853365207,True,False,0.0001291367754507,0.98,0.83,0.4327626961085673,135.0
K2-cross-d6,2,200,8,5,bestB,0.0263948019128292,cross,6.0,178.16446544307377,176.56444853365207,True,False,0.0090619426657498,0.955,0.835,0.4461326113339161,135.0
K2-cross-d6,2,200,8,5,bestB+pol,0.0265214587561786,cross,6.0,176.57335275323533,176.56444853365207,True,False,5.043042162333755e-05,0.995,0.835,0.4461282252432994,135.0
K2-cross-d6,2,200,8,5,local-vote+pol,0.04984613484703,cross,6.0,176.56444853365207,176.56444853365207,True,True,0.0,1.0,0.83,0.4327598084075239,135.0
K2-cross-d6,2,200,8,5,ms-vote+pol,0.0960388269741088,cross,6.0,176.56444853365207,176.56444853365207,True,True,0.0,1.0,0.83,0.4327598084075239,135.0
K2-cross-d6,2,200,8,5,HA10,0.0014219898730516,cross,6.0,176.56444853365207,176.56444853365207,True,True,0.0,1.0,0.83,0.4327598084075239,135.0
K2-cross-d6,2,200,8,5,HA10-part,0.000642939005047,cross,6.0,176.56444853365207,176.56444853365207,True,True,0.0,1.0,0.83,0.4327598084075239,135.0
K2-cross-d6,2,200,8,5,HA-tm,0.0314254511613398,cross,6.0,176.56444853365207,176.56444853365207,True,True,0.0,1.0,0.83,0.4327598084075239,135.0
K2-cross-d6,2,200,8,5,emEM10,0.0041835329029709,cross,6.0,178.3907001396222,176.56444853365207,True,False,0.0103432577800171,0.97,0.84,0.4596827527088589,135.0
K2-cross-t3,2,200,8,37,vote,0.0308479398954659,cross,9.0,130.1680249601717,129.78399437676046,True,False,0.0029589980278801,0.985,0.95,0.8090451470503374,137.0
K2-cross-t3,2,200,8,37,vote+pol,0.0310014078859239,cross,9.0,129.78399437675932,129.78399437676046,True,True,-8.770761894538737e-15,1.0,0.945,0.791054064948191,137.0
K2-cross-t3,2,200,8,37,param+pol,0.0305167699698358,cross,9.0,129.78399437675932,129.78399437676046,True,True,-8.770761894538737e-15,1.0,0.945,0.791054064948191,137.0
K2-cross-t3,2,200,8,37,bestB,0.0262836229521781,cross,9.0,129.78399437675932,129.78399437676046,True,True,-8.770761894538737e-15,1.0,0.945,0.791054064948191,137.0
K2-cross-t3,2,200,8,37,bestB+pol,0.0264147708658128,cross,9.0,129.78399437675932,129.78399437676046,True,True,-8.770761894538737e-15,1.0,0.945,0.791054064948191,137.0
K2-cross-t3,2,200,8,37,local-vote+pol,0.0510738629382103,cross,9.0,129.78399437675932,129.78399437676046,True,True,-8.770761894538737e-15,1.0,0.945,0.791054064948191,137.0
K2-cross-t3,2,200,8,37,ms-vote+pol,0.0942350549157708,cross,9.0,129.78399437675932,129.78399437676046,True,True,-8.770761894538737e-15,1.0,0.945,0.791054064948191,137.0
K2-cross-t3,2,200,8,37,HA10,0.0013482139911502,cross,9.0,129.78399437675932,129.78399437676046,True,True,-8.770761894538737e-15,1.0,0.945,0.791054064948191,137.0
K2-cross-t3,2,200,8,37,HA10-part,0.0006740549579262,cross,9.0,129.78399437675932,129.78399437676046,True,True,-8.770761894538737e-15,1.0,0.945,0.791054064948191,137.0
K2-cross-t3,2,200,8,37,HA-tm,0.0311916349455714,cross,9.0,129.78399437675932,129.78399437676046,True,True,-8.770761894538737e-15,1.0,0.945,0.791054064948191,137.0
K2-cross-t3,2,200,8,37,emEM10,0.003974970197305,cross,9.0,130.83479868250845,129.78399437676046,True,False,0.0080965631455103,0.975,0.95,0.8090451470503374,137.0
K2-cross-m16,2,200,16,28,vote,0.0378593010827899,cross,9.0,151.70006484673013,151.5895126879293,True,False,0.0007292863262144,0.985,0.9,0.6381821799996382,248.0
K2-cross-m16,2,200,16,28,vote+pol,0.0379683659411966,cross,9.0,151.5895126879294,151.5895126879293,True,True,6.661338147750939e-16,1.0,0.895,0.6222046977907277,248.0
K2-cross-m16,2,200,16,28,param+pol,0.0395703921094536,cross,9.0,151.5895126879294,151.5895126879293,True,True,6.661338147750939e-16,1.0,0.895,0.6222046977907277,248.0
K2-cross-m16,2,200,16,28,bestB,0.0330006699077785,cross,9.0,151.5895126879294,151.5895126879293,True,True,6.661338147750939e-16,1.0,0.895,0.6222046977907277,248.0
K2-cross-m16,2,200,16,28,bestB+pol,0.0330908219330012,cross,9.0,151.5895126879294,151.5895126879293,True,True,6.661338147750939e-16,1.0,0.895,0.6222046977907277,248.0
K2-cross-m16,2,200,16,28,local-vote+pol,0.0297529019881039,cross,9.0,151.5895126879294,151.5895126879293,True,True,6.661338147750939e-16,1.0,0.895,0.6222046977907277,248.0
K2-cross-m16,2,200,16,28,ms-vote+pol,0.0558929219841957,cross,9.0,151.5895126879294,151.5895126879293,True,True,6.661338147750939e-16,1.0,0.895,0.6222046977907277,248.0
K2-cross-m16,2,200,16,28,HA10,0.000978048890829,cross,9.0,151.5895126879294,151.5895126879293,True,True,6.661338147750939e-16,1.0,0.895,0.6222046977907277,248.0
K2-cross-m16,2,200,16,28,HA10-part,0.0004426520317792,cross,9.0,151.5895126879294,151.5895126879293,True,True,6.661338147750939e-16,1.0,0.895,0.6222046977907277,248.0
K2-cross-m16,2,200,16,28,HA-tm,0.0380862208548933,cross,9.0,151.5895126879294,151.5895126879293,True,True,6.661338147750939e-16,1.0,0.895,0.6222046977907277,248.0
K2-cross-m16,2,200,16,28,emEM10,0.0025723890867084,cross,9.0,152.2083440078511,151.5895126879293,True,False,0.0040822831932691,0.975,0.91,0.6707457837996708,248.0
K2-cross-d12,2,200,8,72,vote,0.0294260999653488,cross,12.0,187.66616464003664,187.44463036145908,True,False,0.001181865162797,0.99,0.935,0.7556753071299604,119.0
K2-cross-d12,2,200,8,72,vote+pol,0.0295464308001101,cross,12.0,187.44463036145908,187.44463036145908,True,True,0.0,1.0,0.935,0.7556753071299604,119.0
K2-cross-d12,2,200,8,72,param+pol,0.030010299058631,cross,12.0,187.44463036145908,187.44463036145908,True,True,0.0,1.0,0.935,0.7556753071299604,119.0
K2-cross-d12,2,200,8,72,bestB,0.0247441160026937,cross,12.0,187.52958239248755,187.44463036145908,True,False,0.0004532113342732,0.99,0.935,0.7556753071299604,119.0
K2-cross-d12,2,200,8,72,bestB+pol,0.024856906151399,cross,12.0,187.44463036145908,187.44463036145908,True,True,0.0,1.0,0.935,0.7556753071299604,119.0
K2-cross-d12,2,200,8,72,local-vote+pol,0.044970178976655,cross,12.0,187.44463036145908,187.44463036145908,True,True,0.0,1.0,0.935,0.7556753071299604,119.0
K2-cross-d12,2,200,8,72,ms-vote+pol,0.0967824719846248,cross,12.0,187.44463036145908,187.44463036145908,True,True,0.0,1.0,0.935,0.7556753071299604,119.0
K2-cross-d12,2,200,8,72,HA10,0.0017078591044992,cross,12.0,187.44463036145908,187.44463036145908,True,True,0.0,1.0,0.935,0.7556753071299604,119.0
K2-cross-d12,2,200,8,72,HA10-part,0.0007917070761322,cross,12.0,187.44463036145908,187.44463036145908,True,True,0.0,1.0,0.935,0.7556753071299604,119.0
K2-cross-d12,2,200,8,72,HA-tm,0.0295937850605696,cross,12.0,187.44463036145908,187.44463036145908,True,True,0.0,1.0,0.935,0.7556753071299604,119.0
K2-cross-d12,2,200,8,72,emEM10,0.0040479879826307,cross,12.0,187.5441152068884,187.44463036145908,True,False,0.0005307425730864,0.99,0.935,0.7556733327979822,119.0
K3-par,3,300,12,65,vote,0.2078460059128701,par,3.0,250.5896878962672,225.09547394144985,False,False,0.1132595583039075,0.9333333333333332,0.87,0.6698387534324345,429.0
K3-par,3,300,12,65,vote+pol,0.2081208499148488,par,3.0,225.09547394144985,225.09547394144985,False,True,0.0,1.0,0.91,0.7498497883347714,429.0
K3-par,3,300,12,65,param+pol,0.2001032398547977,par,3.0,225.09547394144985,225.09547394144985,False,True,0.0,1.0,0.91,0.7498497883347714,429.0
K3-par,3,300,12,65,bestB,0.1569535909220576,par,3.0,239.1110162837137,225.09547394144985,False,False,0.0622648785284305,0.9466666666666668,0.89,0.700080067766432,429.0
K3-par,3,300,12,65,bestB+pol,0.1571935468818992,par,3.0,225.09547394144985,225.09547394144985,False,True,0.0,1.0,0.91,0.7498497883347714,429.0
K3-par,3,300,12,65,local-vote+pol,0.1054328230675309,par,3.0,310.4959027960409,225.09547394144985,False,False,0.3793964727909404,0.6733333333333333,0.65,0.4278649453973524,429.0
K3-par,3,300,12,65,ms-vote+pol,0.1835291599854827,par,3.0,225.09547394144985,225.09547394144985,False,True,0.0,1.0,0.91,0.7498497883347714,429.0
K3-par,3,300,12,65,HA10,0.0034071810077875,par,3.0,225.09547394144985,225.09547394144985,False,True,0.0,1.0,0.91,0.7498497883347714,429.0
K3-par,3,300,12,65,HA10-part,0.0020820670761168,par,3.0,225.09547394144985,225.09547394144985,False,True,0.0,1.0,0.91,0.7498497883347714,429.0
K3-par,3,300,12,65,HA-tm,0.208340005017817,par,3.0,225.09547394144985,225.09547394144985,False,True,0.0,1.0,0.91,0.7498497883347714,429.0
K3-par,3,300,12,65,emEM10,0.0617047669366002,par,3.0,236.48777072972308,225.09547394144985,False,False,0.0506109544931878,0.9233333333333332,0.8666666666666667,0.6509463535071557,429.0
K2-cross-d12,2,200,8,35,vote,0.0333255040459334,cross,12.0,157.16487214995163,155.30044393677645,True,False,0.0120052986708409,0.96,0.945,0.791051760230626,138.0
K2-cross-d12,2,200,8,35,vote+pol,0.0334694150369614,cross,12.0,155.30044393677554,155.30044393677645,True,True,-5.8841820305133305e-15,1.0,0.935,0.7556792556981945,138.0
